Date,TMean,TMax,TMin,TMinLand,PrecMean,V,CloudMean,WindMean,WindMean10,WindMean15,PressSea,PressStation,PrecSum,PrecDay,PrecNight,SnowHeight,SnowWater,Sun,RainTime,SnowTime,RainSnowTime,FogTime,DewTime,FrostTime,StormTime,PM2.5Mean
2020-11-14,9.0,13.7,4.4,1.5,86.5,9.9,7.1,2.1,0.0,0.0,1021.1,1006.2,0.0,0.0,0.0,,0.0,0.8,0.8,,,,14.8,,,31.76
2020-11-15,7.7,14.5,3.4,1.0,84.5,8.7,3.8,3.3,0.0,0.0,1018.1,1003.2,0.0,0.0,0.0,,0.0,7.2,,,,0.3,6.8,,,19.76
2020-11-16,7.4,11.1,3.4,0.8,86.5,8.9,5.0,3.0,0.0,0.0,1015.9,1001.0,0.7,0.7,0.0,,0.0,0.7,3.5,,,,7.2,,,17.71
2020-11-17,9.8,12.5,4.9,1.5,80.8,9.8,7.1,3.0,0.0,0.0,1025.4,1010.5,0.1,0.0,0.1,,0.0,0.9,4.1,,,,,,,15.86
2020-11-18,9.7,13.9,7.1,5.0,84.4,10.1,6.3,2.9,0.0,0.0,1027.0,1012.0,0.0,0.0,0.0,,0.0,3.3,,,,,8.0,,,16.69
2020-11-19,8.5,12.1,3.2,0.5,76.9,8.5,5.0,4.5,0.0,0.0,1018.7,1003.8,0.0,0.0,0.0,,0.0,3.3,2.2,,,,5.0,1.0,,11.57
2020-11-20,3.4,9.5,0.2,1.6,81.9,6.4,3.0,3.5,0.0,0.0,1029.6,1014.3,0.0,0.0,0.0,,0.0,5.7,,,,,,7.0,,12.91
2020-11-21,0.8,6.0,4.8,5.9,85.1,5.5,3.1,2.5,0.0,0.0,1034.4,1018.8,0.0,0.0,0.0,,0.0,6.5,,,,3.3,1.0,9.8,,23.79
2020-11-22,5.6,7.7,0.8,2.9,69.8,6.4,7.3,5.3,0.0,0.0,1025.6,1010.5,0.2,0.2,0.0,,0.0,0.0,1.2,,,,,,,15.66
2020-11-23,6.7,8.8,4.8,3.3,77.5,7.6,6.8,4.0,0.0,0.0,1025.7,1010.6,0.1,0.1,0.0,,0.0,3.3,1.5,,,,,,,13.49
2020-11-24,3.9,8.9,0.3,3.0,79.6,6.4,4.8,2.5,0.0,0.0,1027.9,1012.6,0.0,0.0,0.0,,0.0,7.6,,,,0.2,7.0,13.0,,21.61
2020-11-25,-0.5,6.1,5.3,6.8,84.8,5.0,0.6,1.5,0.0,0.0,1022.9,1007.5,0.0,0.0,0.0,,0.0,7.8,,,,1.4,,16.5,,43.04
2020-11-26,1.1,7.1,5.4,6.7,83.9,5.6,2.9,1.8,0.0,0.0,1022.5,1007.2,0.2,0.0,0.2,,0.0,7.4,0.2,,,,,10.0,,50.39
2020-11-27,4.6,5.3,3.8,3.2,92.6,7.8,8.0,1.6,0.0,0.0,1022.4,1007.2,0.8,0.8,0.0,,0.0,0.0,6.7,,,1.3,,,,34.33
2020-11-28,3.2,4.8,1.1,0.5,86.6,6.7,6.6,1.5,0.0,0.0,1023.6,1008.3,0.1,0.0,0.1,,0.0,0.0,,,,,,1.0,,18.65
2020-11-29,2.5,3.3,1.6,1.5,93.0,6.8,8.0,1.6,0.0,0.0,1023.5,1008.2,3.2,2.0,1.2,,0.0,0.0,14.0,,,,,,,15.06
2020-11-30,0.7,2.9,1.1,3.4,92.4,5.9,5.1,2.5,0.0,0.0,1025.4,1010.0,0.1,0.1,0.0,1.0,0.0,0.1,0.3,3.7,0.1,,,8.0,,23.47
2020-12-01,0.3,4.1,1.7,3.9,82.1,5.1,3.8,3.0,0.0,0.0,1020.2,1004.8,0.0,0.0,0.0,,0.0,5.2,,,,,,16.0,,30.48
2020-12-02,-2.7,0.9,6.2,7.2,89.9,4.5,2.3,3.3,0.0,0.0,1022.1,1006.6,0.0,0.0,0.0,,0.0,7.0,,,,1.5,,19.0,,64.08
2020-12-03,-1.4,0.4,3.5,3.4,90.3,5.0,7.9,4.1,0.0,0.0,1011.5,996.2,1.8,1.8,0.0,,0.0,0.0,,4.6,,,,6.8,,71.1
2020-12-04,4.2,7.7,0.2,0.1,81.3,6.7,6.4,4.8,0.6,0.0,1000.3,985.4,0.0,0.0,0.0,2.0,0.0,3.7,,,,,,2.0,,31.97
2020-12-05,9.4,12.5,2.1,1.1,71.4,8.4,7.0,6.3,0.6,0.0,1003.5,988.9,0.0,0.0,0.0,,0.0,2.2,,,,,6.0,,,15.92
2020-12-06,10.7,13.1,8.9,7.0,67.5,8.6,5.1,8.0,1.5,0.0,1006.1,991.5,0.0,0.0,0.0,,0.0,2.2,,,,,8.0,,,15.94
2020-12-07,5.6,11.1,3.2,1.7,81.0,7.4,6.4,4.6,0.2,0.0,1005.9,991.0,0.0,0.0,0.0,,0.0,0.0,,,,,,3.0,,24.82
2020-12-08,2.9,6.4,0.1,1.4,87.6,6.6,3.9,4.3,0.0,0.0,1009.8,994.8,0.0,0.0,0.0,,0.0,3.8,,,,,8.0,5.0,,41.38
2020-12-09,0.5,2.8,0.8,1.6,93.6,6.0,7.9,4.9,0.0,0.0,1013.4,998.1,0.0,0.0,0.0,,0.0,0.0,,,,,,5.0,,37.11
2020-12-10,-1.1,0.5,1.6,1.4,93.0,5.2,8.0,2.9,0.0,0.0,1010.6,995.3,0.0,0.0,0.0,,0.0,0.0,1.4,5.0,,,,0.3,,33.24
2020-12-11,0.8,4.5,1.0,2.8,90.3,5.8,5.6,2.9,0.0,0.0,1006.3,991.2,0.0,0.0,0.0,,0.0,4.9,,,,,,5.0,,42.87
2020-12-12,0.7,2.2,1.5,2.9,95.1,6.2,7.8,3.8,0.0,0.0,1004.3,989.2,0.0,0.0,0.0,,0.0,0.0,,0.3,,6.5,7.0,0.8,,54.64
2020-12-13,2.1,4.0,0.9,2.4,90.8,6.5,7.6,1.8,0.0,0.0,1012.1,997.0,0.0,0.0,0.0,,0.0,0.0,,,,,18.0,,,73.86
2020-12-14,3.6,7.9,1.2,1.7,90.6,7.2,6.9,2.8,0.0,0.0,1017.3,1002.2,0.0,0.0,0.0,,0.0,3.0,,,,,14.0,6.0,,46.9
2020-12-15,2.0,6.2,1.6,4.2,88.0,6.2,6.5,2.3,0.0,0.0,1016.9,1001.7,0.0,0.0,0.0,,0.0,3.5,,,,,8.0,9.0,,39.2
2020-12-16,5.2,7.0,1.0,0.9,86.6,7.7,7.6,1.5,0.0,0.0,1021.9,1006.8,0.0,0.0,0.0,,0.0,0.0,,,,,9.0,,,33.33
2020-12-17,3.9,6.5,0.7,2.0,87.9,7.1,6.0,3.0,0.0,0.0,1024.1,1008.9,0.0,0.0,0.0,,0.0,6.4,0.7,,,,3.7,3.0,,37.04
2020-12-18,3.6,8.5,0.7,3.0,84.0,6.7,4.3,2.5,0.0,0.0,1027.2,1011.9,0.0,0.0,0.0,,0.0,7.3,,,,,,6.0,,26.73
2020-12-19,0.1,5.9,2.5,4.7,92.8,5.7,1.8,2.3,0.0,0.0,1025.2,1009.8,0.0,0.0,0.0,,0.0,7.2,,,,8.4,,3.2,,29.81
2020-12-20,-1.2,6.0,5.7,6.9,91.3,5.1,2.1,1.4,0.0,0.0,1024.9,1009.4,0.0,0.0,0.0,,0.0,7.2,,,,2.5,,8.0,,25.53
2020-12-21,1.1,5.6,4.6,6.5,92.3,6.1,6.4,1.5,0.0,0.0,1025.0,1009.6,0.0,0.0,0.0,,0.0,0.0,0.6,,,2.2,,0.3,,31.19
2020-12-22,6.8,9.8,0.5,4.0,85.1,8.5,7.3,4.6,0.0,0.0,1015.0,1000.1,4.3,2.8,1.5,,0.0,0.2,8.4,,,,,,,13.99
2020-12-23,8.6,11.9,7.6,6.7,94.8,10.6,7.9,2.8,0.0,0.0,1014.1,999.3,3.2,0.2,3.0,,0.0,0.0,8.6,,,2.0,,,,17.34
2020-12-24,8.5,11.7,5.6,3.4,82.5,9.1,7.1,4.3,0.0,0.0,1005.8,991.1,1.1,0.1,1.0,,0.0,0.9,3.7,,,,,,,7.32
2020-12-25,2.8,6.3,1.6,1.3,90.3,6.8,7.5,2.3,0.0,0.0,1015.0,999.9,1.2,1.2,0.0,,0.0,0.0,10.5,0.1,,,,,,6.04
2020-12-26,1.0,2.9,0.6,2.4,76.8,5.1,6.5,3.6,0.0,0.0,1021.5,1006.2,0.0,0.0,0.0,,0.0,1.1,,0.3,,,,8.0,,8.19
2020-12-27,0.1,3.5,2.9,5.2,73.1,4.5,5.0,4.5,1.6,0.0,1008.0,992.8,0.0,0.0,0.0,,0.0,7.3,,,,,,14.0,,11.86
2020-12-28,3.5,4.7,1.0,4.1,77.9,6.1,7.4,5.6,0.5,0.0,989.0,974.3,2.8,0.0,2.8,,0.0,0.0,1.2,,,,,1.0,,14.19
2020-12-29,5.3,8.1,1.7,0.1,74.5,6.6,6.1,4.6,0.0,0.0,991.4,976.7,0.0,0.0,0.0,,0.0,3.4,4.4,,,,,2.0,,10.91
2020-12-30,0.8,7.1,2.9,4.3,87.6,5.6,5.4,0.9,0.0,0.0,1004.3,989.2,0.0,0.0,0.0,,0.0,3.7,,,,,,17.0,,46.25
2020-12-31,-0.4,6.2,4.5,6.3,88.6,5.2,3.5,2.0,0.0,0.0,1009.1,993.9,0.0,0.0,0.0,,0.0,6.7,,,,3.6,,14.5,,46.36
2021-01-01,-1.2,0.3,3.2,5.8,97.5,5.5,7.9,3.8,0.0,0.0,1010.0,994.7,0.0,0.0,0.0,,0.0,0.0,,,,10.1,,,,42.2
2021-01-02,-0.4,1.4,3.5,5.1,96.0,5.7,7.3,1.3,0.0,0.0,1015.4,1000.1,1.9,0.0,1.9,,0.0,0.0,,,,3.4,,,,58.89
2021-01-03,2.0,3.4,0.8,0.2,94.6,6.7,7.9,2.0,0.0,0.0,1014.0,998.8,5.6,5.5,0.1,,0.0,0.0,9.7,,,,,,,59.55
2021-01-04,2.3,3.5,1.6,1.3,96.1,6.9,8.0,1.1,0.0,0.0,1015.5,1000.4,0.1,0.1,0.0,,0.0,0.0,1.8,,,2.5,,,,64.08
2021-01-05,1.4,2.7,0.5,0.2,97.4,6.6,8.0,2.3,0.0,0.0,1013.3,998.1,5.9,5.3,0.6,,0.0,0.0,4.4,11.0,0.6,2.5,,,,21.42
2021-01-06,0.8,2.1,0.4,0.0,95.5,6.2,7.6,1.5,0.0,0.0,1011.2,996.0,1.3,0.9,0.4,2.0,0.0,0.5,0.8,7.3,1.3,,,,,25.66
2021-01-07,0.7,1.3,0.0,0.2,89.8,5.7,7.8,3.3,0.0,0.0,1011.7,996.5,0.4,0.4,0.0,3.0,0.0,0.0,,17.8,,,,,,17.4
2021-01-08,0.9,2.2,0.1,1.1,84.9,5.5,7.3,2.6,0.0,0.0,1013.6,998.4,0.2,0.2,0.0,2.0,0.0,1.6,,7.9,,,,,,21.32
2021-01-09,0.5,1.4,0.2,0.1,87.9,5.6,7.6,2.5,0.0,0.0,1019.8,1004.5,0.1,0.0,0.1,2.0,0.0,0.0,0.6,4.1,,,,,,19.14
2021-01-10,0.7,1.5,0.6,1.7,94.1,6.0,7.9,1.6,0.0,0.0,1023.9,1008.6,0.2,0.2,0.0,1.0,0.0,0.0,,8.9,4.9,0.4,,2.6,,19.45
2021-01-11,-1.8,1.5,5.2,6.6,88.1,4.7,2.9,2.1,0.0,0.0,1021.3,1005.9,0.0,0.0,0.0,,0.0,6.7,,,,0.8,,8.0,,31.3
2021-01-12,0.8,2.3,4.3,5.9,76.0,5.0,7.5,5.0,0.0,0.0,1007.3,992.2,1.2,0.0,1.2,,0.0,0.0,0.4,6.5,0.1,,,9.0,,16.24
2021-01-13,1.3,3.4,0.0,0.7,86.0,5.8,7.4,5.1,0.0,0.0,1007.5,992.4,3.1,0.1,3.0,1.0,0.0,1.2,,7.4,,,,,,9.43
2021-01-14,0.0,2.1,1.3,2.5,91.0,5.6,7.4,3.1,0.0,0.0,1010.7,995.5,0.6,0.4,0.2,7.0,1.4,0.0,,15.7,,,,,,16.42
2021-01-15,-1.0,0.5,2.2,2.0,90.3,5.1,7.8,1.9,0.0,0.0,1020.2,1004.8,2.1,1.8,0.3,6.0,1.0,0.0,,17.8,,,,,,23.4
2021-01-16,-3.5,1.0,4.8,4.6,86.0,4.1,7.9,4.9,0.0,0.0,1020.9,1005.3,0.6,0.4,0.2,9.0,0.9,1.7,,20.5,,,,,,11.23
2021-01-17,-8.9,2.6,13.1,18.3,79.0,2.6,3.0,2.3,0.0,0.0,1021.0,1005.1,0.0,0.0,0.0,11.0,1.2,7.8,,4.7,,0.6,,,,37.09
2021-01-18,-8.9,4.3,16.7,19.6,88.0,2.9,6.5,1.9,0.0,0.0,1022.1,1006.2,2.4,0.5,1.9,10.0,0.8,0.7,,10.3,,,,,,101.62
2021-01-19,2.3,3.4,4.3,3.5,83.6,6.0,7.9,4.5,0.0,0.0,1013.0,997.8,2.3,0.2,2.1,10.0,1.7,0.0,4.4,2.1,3.2,,,,,19.14
2021-01-20,3.7,7.9,2.0,0.4,80.0,6.3,6.9,3.6,0.0,0.0,1008.0,993.0,0.0,0.0,0.0,3.0,0.0,3.4,2.8,,,,,4.0,,15.68
2021-01-21,4.8,8.3,1.0,2.5,77.0,6.6,5.6,3.5,0.0,0.0,1004.1,989.3,0.0,0.0,0.0,,0.0,1.1,,,,,,2.5,,23.54
2021-01-22,7.4,13.5,3.5,1.6,71.1,7.3,6.5,4.1,0.0,0.0,997.5,982.9,0.0,0.0,0.0,,0.0,3.9,,,,,6.0,,,19.48
2021-01-23,4.3,10.4,2.3,1.2,84.6,7.0,6.8,4.5,1.1,0.0,995.8,981.0,0.1,0.0,0.1,,0.0,0.0,1.2,,,,3.6,,,19.52
2021-01-24,1.4,3.1,0.1,1.0,90.6,6.1,7.5,2.0,0.0,0.0,996.9,981.9,1.4,1.3,0.1,,0.0,0.3,3.4,6.1,1.1,0.3,,,,17.01
2021-01-25,1.2,2.3,0.2,1.7,85.6,5.7,7.5,2.5,0.0,0.0,1002.5,987.5,0.0,0.0,0.0,,0.0,0.0,,3.2,0.6,,,,,15.1
2021-01-26,0.5,3.1,1.6,2.5,85.8,5.4,6.5,4.1,0.0,0.0,1011.0,995.8,1.1,0.3,0.8,,0.0,2.8,,7.4,,,,3.9,,20.13
2021-01-27,0.7,2.9,1.2,2.1,83.4,5.4,6.5,2.8,0.0,0.0,1014.1,998.9,0.0,0.0,0.0,2.0,0.0,0.2,,2.7,,,,5.0,,19.55
2021-01-28,0.3,3.1,4.6,6.5,89.4,5.6,7.0,2.5,0.0,0.0,1005.6,990.4,2.4,0.7,1.7,,0.0,0.0,6.1,3.7,0.8,,,5.8,,25.18
2021-01-29,-1.0,2.0,3.6,5.1,86.6,4.9,7.4,1.9,0.0,0.0,999.9,984.8,3.7,0.3,3.4,1.0,0.0,2.2,,8.6,,,,,,18.11
2021-01-30,-1.8,0.3,2.7,3.8,92.0,4.9,7.5,2.1,0.0,0.0,1000.0,984.9,1.7,1.7,0.0,5.0,1.0,0.1,0.9,11.2,0.3,1.5,,,,27.28
2021-01-31,-6.7,0.1,10.8,16.4,85.9,3.2,4.0,1.4,0.0,0.0,1007.6,992.1,0.0,0.0,0.0,6.0,1.5,6.8,,,,2.8,,,,40.43
2021-02-01,-7.2,1.3,12.9,17.7,84.1,3.1,5.0,4.0,0.0,0.0,1003.8,988.3,0.0,0.0,0.0,6.0,1.0,8.0,,,,,,,,75.15
2021-02-02,0.5,4.8,5.6,7.5,87.4,5.7,7.6,2.5,0.0,0.0,1004.4,989.3,0.4,0.0,0.4,6.0,1.2,0.3,3.0,,,,,,,52.16
2021-02-03,7.0,11.8,2.0,1.2,88.0,8.8,7.6,3.8,0.0,0.0,1001.8,987.1,2.6,0.5,2.1,,0.0,2.6,8.4,,,,,,,17.6
2021-02-04,3.7,9.4,0.2,0.2,86.9,7.0,7.6,3.4,1.8,0.0,1009.8,994.8,1.0,1.0,0.0,,0.0,0.0,6.0,0.6,2.0,,,,,13.94
2021-02-05,0.2,1.4,0.3,0.5,84.9,5.3,8.0,3.8,0.0,0.0,1020.1,1004.7,0.6,0.0,0.6,,0.0,0.0,,6.4,,,,,,28.91
2021-02-06,-1.1,0.7,1.6,2.1,69.3,3.9,7.9,6.0,0.0,0.0,1019.2,1003.8,1.0,0.0,1.0,2.0,0.0,0.0,,0.3,,,,,,22.65
2021-02-07,-6.7,1.4,8.1,8.0,75.5,2.8,8.0,7.5,0.0,0.0,1012.8,997.2,3.6,0.5,3.1,3.0,0.0,0.0,,13.0,,,,,,19.64
2021-02-08,-8.0,6.8,9.6,9.7,80.0,2.7,7.6,4.1,0.0,0.0,1002.5,987.0,1.2,0.6,0.6,8.0,1.0,0.0,,17.3,,,,,,26.27
2021-02-09,-7.9,6.6,9.7,11.7,86.4,2.9,7.9,1.3,0.0,0.0,1005.7,990.1,1.0,0.7,0.3,9.0,0.9,0.0,,15.7,,,,,,54.09
2021-02-10,-8.2,7.6,9.0,8.8,85.6,2.8,8.0,2.0,0.0,0.0,1010.8,995.1,0.2,0.1,0.1,12.0,0.8,0.0,,18.8,,,,,,55.38
2021-02-11,-8.3,5.3,12.1,16.4,81.6,2.7,5.9,2.3,0.0,0.0,1023.8,1007.9,0.1,0.1,0.0,13.0,0.8,0.2,,10.7,,,,,,37.04
2021-02-12,-8.7,5.9,16.1,19.9,85.3,2.7,5.5,2.6,0.0,0.0,1033.1,1017.0,0.3,0.1,0.2,13.0,1.9,5.1,,7.3,,,,,,31.68
2021-02-13,-5.1,1.1,11.0,12.6,83.3,3.5,6.6,3.5,0.0,0.0,1037.5,1021.6,0.0,0.0,0.0,13.0,1.5,3.3,,6.1,,,,,,20.11
2021-02-14,-5.1,1.9,6.0,7.5,81.5,3.4,3.5,3.6,0.0,0.0,1040.3,1024.4,0.0,0.0,0.0,11.0,1.9,7.1,,4.3,,,,,,21.68
2021-02-15,-8.3,2.8,14.8,19.2,79.3,2.6,5.6,2.5,0.0,0.0,1036.8,1020.7,1.2,0.0,1.2,11.0,1.2,7.6,,0.3,,5.2,,,,50.8
2021-02-16,-0.9,1.3,5.6,7.2,89.4,5.2,8.0,2.6,0.0,0.0,1021.8,1006.4,1.0,0.9,0.1,13.0,1.5,0.0,,13.7,1.1,,,,,46.32
2021-02-17,2.5,5.2,0.3,2.4,91.1,6.7,7.6,3.6,0.0,0.0,1015.2,1000.1,1.4,0.8,0.6,11.0,1.9,0.0,7.3,,,,,,,28.89
2021-02-18,3.9,6.7,1.4,0.1,90.6,7.4,7.3,3.3,0.0,0.0,1020.5,1005.3,0.0,0.0,0.0,3.0,0.0,2.4,1.4,,,,1.0,3.0,,28.59
2021-02-19,4.8,10.5,0.8,0.1,79.0,6.7,6.0,4.0,0.0,0.0,1018.7,1003.7,0.2,0.2,0.0,,0.0,5.5,3.7,,,,1.0,5.9,,34.43
2021-02-20,3.5,11.7,3.8,6.0,77.4,6.0,3.4,3.0,0.0,0.0,1023.6,1008.4,0.0,0.0,0.0,,0.0,8.9,,,,1.9,,6.8,,39.98
2021-02-21,5.1,12.1,0.9,3.9,81.1,7.1,3.1,1.8,0.0,0.0,1022.9,1007.7,0.0,0.0,0.0,,0.0,9.7,,,,,,12.0,,27.56
2021-02-22,3.3,10.7,2.9,4.6,85.5,6.7,1.6,1.6,0.0,0.0,1024.6,1009.4,0.0,0.0,0.0,,0.0,7.8,,,,0.3,1.0,13.0,,38.24
2021-02-23,5.7,16.3,2.9,5.4,79.5,7.2,3.6,1.0,0.0,0.0,1032.9,1017.7,0.0,0.0,0.0,,0.0,8.3,,,,1.5,5.0,8.0,,50.43
2021-02-24,10.6,20.6,0.3,1.8,66.5,8.1,4.6,1.9,0.0,0.0,1033.6,1018.6,0.0,0.0,0.0,,0.0,8.6,,,,,3.0,4.0,,57.18
2021-02-25,10.6,20.4,1.5,1.5,66.4,8.3,0.0,1.5,0.0,0.0,1029.0,1014.1,0.0,0.0,0.0,,0.0,9.1,,,,,5.0,3.0,,55.81
2021-02-26,6.6,13.6,0.7,1.2,81.0,7.9,5.0,2.3,0.0,0.0,1027.6,1012.5,0.1,0.1,0.0,,0.0,5.2,3.0,,,,8.0,,,33.9
2021-02-27,5.3,8.1,3.6,2.7,83.4,7.4,6.9,4.4,0.0,0.0,1034.1,1018.8,0.0,0.0,0.0,,0.0,1.0,,,,,5.0,,,12.23
2021-02-28,4.9,9.6,0.6,0.4,79.4,6.7,4.0,3.5,0.0,0.0,1035.9,1020.5,0.0,0.0,0.0,,0.0,9.5,,,,,11.0,,,13.8
2021-03-01,3.0,6.8,2.2,2.1,88.0,6.7,7.1,2.0,0.0,0.0,1036.4,1021.0,0.0,0.0,0.0,,0.0,0.0,,,,2.5,11.5,,,21.51
2021-03-02,2.7,12.9,4.1,5.3,87.1,6.5,2.4,1.1,0.0,0.0,1035.0,1019.6,0.0,0.0,0.0,,0.0,6.2,,,,12.4,3.7,,,39.92
2021-03-03,5.3,15.8,4.0,5.5,75.5,6.4,1.9,1.5,0.0,0.0,1028.1,1012.9,0.0,0.0,0.0,,0.0,8.9,,,,6.8,5.0,,,63.87
2021-03-04,6.4,12.0,2.5,1.5,71.5,6.8,7.4,3.1,0.0,0.0,1017.0,1002.0,0.6,0.0,0.6,,0.0,5.9,2.3,,,,8.0,,,39.75
2021-03-05,1.6,5.3,1.3,2.3,71.3,4.8,5.3,2.9,0.0,0.0,1022.5,1007.2,0.0,0.0,0.0,,0.0,3.3,3.4,2.7,0.6,,,5.0,,13.74
2021-03-06,1.1,6.5,3.8,5.5,63.4,4.1,1.4,3.8,0.0,0.0,1030.7,1015.2,0.0,0.0,0.0,,0.0,10.6,,,,,,8.0,,17.68
2021-03-07,2.9,4.8,0.2,1.4,64.6,4.9,6.6,5.0,0.0,0.0,1022.2,1007.0,0.3,0.0,0.3,,0.0,0.0,,0.3,,,,,,13.89
2021-03-08,1.1,4.1,1.3,4.6,69.0,4.5,4.9,2.3,0.0,0.0,1020.9,1005.5,0.0,0.0,0.0,,0.0,7.2,,5.5,,,,7.0,,18.01
2021-03-09,-1.1,5.4,7.3,9.4,63.6,3.4,4.3,1.4,0.0,0.0,1021.7,1006.2,0.0,0.0,0.0,,0.0,10.0,,,,,,15.0,,39.78
2021-03-10,-0.5,6.5,8.0,10.1,59.3,3.3,1.0,2.1,0.0,0.0,1020.9,1005.5,0.0,0.0,0.0,,0.0,10.8,,,,,,13.0,,57.45
2021-03-11,2.5,7.1,4.1,7.6,74.5,5.6,6.1,6.3,1.1,0.0,1008.6,993.5,1.5,1.4,0.1,,0.0,0.0,4.8,,,,,7.0,,35.31
2021-03-12,6.8,9.9,4.5,3.2,70.6,6.9,5.9,4.9,0.5,0.0,1005.9,991.1,2.5,2.5,0.0,,0.0,3.1,4.7,,,,,,,12.29
2021-03-13,7.6,10.9,0.5,3.2,64.5,6.7,7.1,6.6,0.2,0.0,1002.9,988.2,0.1,0.0,0.1,,0.0,3.3,1.4,,,,,,,8.81
2021-03-14,5.3,9.8,2.8,1.6,72.3,6.4,5.3,5.5,2.6,0.0,1004.3,989.5,1.1,1.0,0.1,,0.0,4.3,1.8,,,,,,,7.43
2021-03-15,3.7,9.3,0.1,2.9,80.1,6.3,4.9,2.6,0.0,0.0,1008.6,993.6,1.3,0.8,0.5,,0.0,2.0,2.7,,,,,6.3,,14.5
2021-03-16,3.3,4.3,0.8,1.3,92.0,7.1,7.8,3.3,0.0,0.0,1013.3,998.2,1.4,1.4,0.0,,0.0,0.0,14.9,,,,,,,10.72
2021-03-17,3.0,6.5,1.3,1.3,83.0,6.2,7.6,2.1,0.0,0.0,1019.3,1004.1,0.0,0.0,0.0,,0.0,1.2,5.0,,,,,2.0,,17.64
2021-03-18,1.0,6.1,3.8,5.3,79.0,5.1,4.3,1.8,0.0,0.0,1020.8,1005.5,0.0,0.0,0.0,,0.0,6.6,0.1,2.7,,0.5,,7.0,,22.99
2021-03-19,0.4,4.8,1.5,1.7,87.3,5.5,7.0,1.8,0.0,0.0,1019.5,1004.2,1.6,1.6,0.0,,0.0,3.4,,4.0,,3.6,,,,26.57
2021-03-20,-3.0,0.9,7.3,7.1,77.4,3.8,3.3,2.3,0.0,0.0,1026.0,1010.3,0.1,0.1,0.0,1.0,0.0,5.7,,1.3,,,,6.0,,13.99
2021-03-21,2.0,5.0,3.7,4.8,81.6,5.9,7.8,4.1,0.0,0.0,1013.8,998.6,6.6,6.6,0.0,,0.0,0.0,6.6,3.4,2.4,,,3.7,,13.27
2021-03-22,2.4,8.1,2.5,2.6,69.6,4.9,5.1,2.5,0.0,0.0,1017.5,1002.3,0.0,0.0,0.0,,0.0,5.7,,,,,,7.0,,15.05
2021-03-23,4.1,7.3,0.6,2.2,78.1,6.5,7.3,2.6,0.0,0.0,1022.4,1007.3,0.0,0.0,0.0,,0.0,0.0,1.4,,,,,,,15.92
2021-03-24,5.6,8.8,3.8,3.3,78.4,7.1,7.6,1.9,0.0,0.0,1024.1,1009.0,0.0,0.0,0.0,,0.0,0.0,,,,,13.0,,,27.32
2021-03-25,8.4,15.3,1.6,1.8,71.0,7.5,5.9,1.3,0.0,0.0,1020.9,1006.0,0.0,0.0,0.0,,0.0,10.0,,,,,3.0,2.0,,49.43
2021-03-26,10.5,18.6,3.6,0.7,66.0,8.0,4.3,1.5,0.0,0.0,1020.2,1005.4,0.0,0.0,0.0,,0.0,8.4,0.8,,,,2.9,,,53.04
2021-03-27,8.4,16.9,4.9,1.0,71.1,7.7,6.4,4.6,0.3,0.0,1019.4,1004.5,1.3,1.3,0.0,,0.0,4.7,2.7,,,,,6.0,,25.73
2021-03-28,6.2,11.8,0.6,1.7,65.5,6.0,5.3,3.6,0.0,0.0,1029.6,1014.4,0.0,0.0,0.0,,0.0,9.0,,,,,6.0,,,12.43
2021-03-29,11.2,15.5,3.8,0.3,66.1,8.8,7.5,2.6,0.0,0.0,1029.5,1014.6,0.1,0.1,0.0,,0.0,1.6,8.9,,,,,,,18.09
2021-03-30,14.6,21.3,10.2,8.1,58.3,9.3,3.3,2.6,0.0,0.0,1029.6,1014.9,0.0,0.0,0.0,,0.0,11.2,0.6,,,,5.0,,,19.88
2021-03-31,14.3,23.1,4.2,1.5,56.8,8.3,2.8,1.1,0.0,0.0,1024.1,1009.4,0.0,0.0,0.0,,0.0,11.7,,,,,14.0,,,31.9
2021-04-01,12.4,19.7,4.3,0.9,69.5,9.6,5.1,1.6,0.0,0.0,1015.5,1000.9,2.2,0.0,2.2,,0.0,3.7,4.0,,,,9.0,,,31.06
2021-04-02,7.2,13.2,4.7,4.7,75.6,7.7,5.9,3.5,0.0,0.0,1017.5,1002.5,1.7,0.0,1.7,,0.0,7.3,1.6,,,,,,,14.41
2021-04-03,4.6,9.0,2.5,2.0,81.8,6.9,6.8,2.8,0.0,0.0,1018.5,1003.4,3.6,3.5,0.1,,0.0,3.9,4.6,,0.3,,,,,10.02
2021-04-04,4.0,9.9,1.4,2.0,73.3,5.8,4.6,2.3,0.0,0.0,1020.6,1005.5,0.0,0.0,0.0,,0.0,10.0,,,,0.4,5.0,,,11.32
2021-04-05,4.4,12.7,0.4,3.3,72.1,5.9,5.6,5.0,0.2,0.0,1003.6,988.7,5.0,5.0,0.0,,0.0,3.1,3.2,0.9,0.4,,1.0,4.0,,12.62
2021-04-06,1.8,6.0,0.6,1.4,67.5,4.6,5.4,5.8,0.0,0.0,1006.3,991.2,0.0,0.0,0.0,,0.0,8.7,,1.4,,,,4.0,,8.22
2021-04-07,1.5,6.3,1.9,3.3,74.8,5.1,5.8,4.3,0.0,0.0,1009.9,994.7,0.3,0.2,0.1,,0.0,3.6,,6.5,,,,3.3,,9.51
