Date,TMean,TMax,TMin,TMinLand,PrecMean,V,CloudMean,WindMean,WindMean10,WindMean15,PressSea,PressStation,PrecSum,PrecDay,PrecNight,SnowHeight,SnowWater,Sun,RainTime,SnowTime,RainSnowTime,FogTime,DewTime,FrostTime,StormTime
2020-06-03,15.2,21.2,8.6,6.8,62.3,9.9,3.0,1.4,0.0,0.0,1006.2,991.9,0.0,0.0,0.0,,0.0,14.3,,,,2.6,3.0,,
2020-06-04,16.6,24.1,8.8,4.8,63.0,11.5,5.4,3.6,0.2,0.0,998.3,984.1,4.8,0.5,4.3,,0.0,10.6,4.6,,,,8.0,,0.4
2020-06-05,14.9,16.7,13.5,13.5,88.9,15.0,6.6,3.0,0.0,0.0,996.6,982.4,13.7,9.9,3.8,,0.0,2.5,12.6,,,,,,
2020-06-06,15.8,19.9,11.8,10.6,73.1,13.1,5.8,3.0,0.0,0.0,1004.8,990.5,1.1,0.9,0.2,,0.0,4.6,4.3,,,,,,
2020-06-07,16.6,20.0,13.7,13.1,89.9,16.9,7.4,2.0,0.0,0.0,1007.4,993.1,69.4,7.1,62.3,,0.0,0.9,12.1,,,,,,
2020-06-08,14.9,18.2,11.3,11.1,78.6,13.1,7.5,2.5,0.0,0.0,1012.8,998.3,0.0,0.0,0.0,,0.0,0.2,4.9,,,,,,
2020-06-09,17.2,21.0,14.2,13.4,64.1,12.2,6.8,2.6,0.0,0.0,1015.1,1000.7,0.0,0.0,0.0,,0.0,5.3,,,,,9.0,,
2020-06-10,16.5,19.9,11.6,10.5,75.1,14.0,6.9,2.3,0.0,0.0,1012.3,997.9,0.0,0.0,0.0,,0.0,0.1,1.9,,,,8.0,,
2020-06-11,20.1,25.3,15.7,15.3,73.5,16.9,6.9,1.3,0.0,0.0,1009.5,995.4,0.0,0.0,0.0,,0.0,6.3,0.3,,,,,,
2020-06-12,22.5,28.0,14.9,13.8,70.4,18.6,5.1,1.9,0.0,0.0,1009.8,995.7,0.0,0.0,0.0,,0.0,9.9,,,,,4.0,,
2020-06-13,24.0,31.2,17.0,15.4,71.8,20.9,4.3,2.4,0.0,0.0,1009.9,995.9,0.7,0.7,0.0,,0.0,8.0,0.5,,,,8.0,,2.1
2020-06-14,21.0,24.7,18.4,17.5,63.8,15.6,5.6,3.5,0.0,0.0,1011.0,996.8,0.0,0.0,0.0,,0.0,7.0,,,,,,,
2020-06-15,19.1,24.4,12.3,10.0,61.6,13.3,4.9,1.6,0.0,0.0,1013.3,999.1,0.0,0.0,0.0,,0.0,6.0,,,,,7.0,,
2020-06-16,19.5,24.0,12.3,11.2,59.9,13.1,3.8,1.4,0.0,0.0,1014.2,999.9,0.0,0.0,0.0,,0.0,12.1,,,,,5.5,,
2020-06-17,21.3,27.2,14.0,11.9,63.3,15.5,5.6,1.8,0.0,0.0,1010.6,996.5,0.5,0.0,0.5,,0.0,9.1,2.2,,,,7.0,,
2020-06-18,20.6,26.5,18.7,18.0,81.9,19.7,7.0,1.8,0.0,0.0,1007.9,993.8,23.5,0.2,23.3,,0.0,4.1,7.2,,,,,,2.0
2020-06-19,17.6,21.2,17.1,16.7,93.9,18.8,8.0,3.1,0.0,0.0,1010.8,996.5,14.0,7.5,6.5,,0.0,0.0,19.4,,,,,,
2020-06-20,16.4,17.9,15.0,14.7,93.8,17.5,8.0,3.3,0.0,0.0,1013.3,998.8,13.4,3.6,9.8,,0.0,0.0,16.1,,,,,,
2020-06-21,16.0,16.9,14.6,14.3,95.5,17.3,8.0,3.3,0.0,0.0,1015.5,1001.0,0.0,0.0,0.0,,0.0,0.0,16.9,,,,,,
2020-06-22,20.3,26.3,16.3,16.1,69.8,15.7,5.9,3.3,0.0,0.0,1018.4,1004.1,0.0,0.0,0.0,,0.0,6.0,1.6,,,,2.0,,
2020-06-23,17.7,23.8,12.5,11.7,63.9,12.5,3.5,2.6,0.0,0.0,1023.0,1008.5,0.4,0.0,0.4,,0.0,8.9,0.3,,,,8.0,,
2020-06-24,14.8,17.7,12.1,11.3,92.6,15.6,6.8,2.4,0.0,0.0,1023.1,1008.5,27.3,25.7,1.6,,0.0,0.6,15.7,,,,5.8,,
2020-06-25,20.2,26.0,15.2,14.9,76.8,17.7,5.6,3.5,0.0,0.0,1022.1,1007.8,0.0,0.0,0.0,,0.0,9.1,,,,,3.0,,
2020-06-26,19.5,24.5,16.4,14.4,84.6,19.1,5.4,3.1,0.0,0.0,1016.5,1002.2,2.6,2.6,0.0,,0.0,6.5,2.9,,,1.2,2.8,,1.7
2020-06-27,21.9,29.2,13.7,12.1,72.8,18.3,2.9,1.8,0.0,0.0,1011.7,997.6,5.1,0.0,5.1,,0.0,13.4,0.6,,,2.1,,,0.9
2020-06-28,23.0,30.1,17.4,15.6,74.5,20.3,4.9,2.5,0.0,0.0,1012.9,998.8,19.8,12.9,6.9,,0.0,11.2,1.5,,,,2.0,,0.6
2020-06-29,18.3,22.4,17.1,17.0,89.8,18.8,6.6,1.9,0.0,0.0,1011.8,997.5,13.4,13.4,0.0,,0.0,1.6,9.9,,,,5.7,,
2020-06-30,19.3,24.7,12.7,11.3,62.5,13.3,1.9,3.3,0.0,0.0,1010.0,995.8,0.0,0.0,0.0,,0.0,13.3,,,,,9.0,,
2020-07-01,22.3,29.1,14.1,12.6,60.6,16.1,2.8,3.8,0.0,0.0,1009.0,995.0,0.0,0.0,0.0,,0.0,14.8,,,,,10.0,,
2020-07-02,22.0,27.1,17.2,16.3,73.9,19.2,4.8,1.6,0.0,0.0,1009.8,995.8,8.4,8.4,0.0,,0.0,8.5,1.2,,,0.5,7.0,,0.3
2020-07-03,19.5,23.2,16.1,14.9,73.8,16.4,4.5,2.9,0.0,0.0,1014.4,1000.2,0.0,0.0,0.0,,0.0,8.4,0.2,,,0.3,3.0,,
2020-07-04,20.8,26.8,13.4,11.3,59.6,14.0,1.6,2.6,0.0,0.0,1016.5,1002.2,0.0,0.0,0.0,,0.0,14.2,,,,,11.0,,
2020-07-05,23.3,29.3,16.7,14.2,62.0,17.5,3.0,3.5,0.0,0.0,1012.4,998.4,0.0,0.0,0.0,,0.0,10.2,,,,,9.0,,
2020-07-06,20.4,26.9,17.6,16.0,60.3,14.4,4.9,3.5,0.0,0.0,1010.6,996.4,0.0,0.0,0.0,,0.0,5.9,1.8,,,,8.0,,
2020-07-07,15.3,21.1,10.8,9.8,60.9,10.3,3.8,2.9,0.0,0.0,1017.7,1003.2,0.0,0.0,0.0,,0.0,9.4,0.1,,,,8.0,,
2020-07-08,14.4,19.0,11.9,9.2,79.0,12.9,7.6,2.0,0.0,0.0,1016.6,1002.1,2.8,2.7,0.1,,0.0,0.2,8.1,,,,4.0,,
2020-07-09,17.3,22.3,9.3,8.3,78.6,15.3,6.3,2.8,0.0,0.0,1016.2,1001.8,0.0,0.0,0.0,,0.0,4.4,0.1,,,2.5,5.0,,
2020-07-10,23.5,31.6,15.6,14.2,66.5,18.3,6.0,3.4,0.0,0.0,1010.5,996.5,0.2,0.2,0.0,,0.0,9.2,0.8,,,,8.0,,
2020-07-11,15.5,24.4,14.8,14.3,72.5,12.7,7.0,1.9,0.0,0.0,1021.4,1006.8,0.4,0.4,0.0,,0.0,0.2,2.0,,,,3.0,,
2020-07-12,16.1,21.5,8.3,6.6,62.5,10.7,2.5,1.8,0.0,0.0,1025.2,1010.6,0.0,0.0,0.0,,0.0,11.3,,,,,8.0,,
2020-07-13,16.4,21.4,9.1,8.2,62.6,11.3,5.8,1.6,0.0,0.0,1023.9,1009.4,0.0,0.0,0.0,,0.0,5.4,,,,,10.0,,
2020-07-14,18.2,24.5,9.3,7.3,61.1,11.9,1.1,2.4,0.0,0.0,1017.1,1002.8,0.0,0.0,0.0,,0.0,14.7,,,,,11.0,,
2020-07-15,19.3,26.6,12.2,9.6,64.4,13.7,4.9,3.1,0.0,0.0,1011.9,997.7,7.5,0.0,7.5,,0.0,9.7,3.3,,,,7.0,,0.5
2020-07-16,15.7,21.1,14.1,14.0,79.8,14.0,5.5,2.6,0.0,0.0,1014.6,1000.1,10.0,7.0,3.0,,0.0,5.5,3.6,,,,,,0.6
2020-07-17,16.2,21.9,10.8,10.2,75.9,13.6,5.5,1.4,0.0,0.0,1017.8,1003.3,0.6,0.6,0.0,,0.0,5.7,4.7,,,,4.0,,
2020-07-18,19.7,27.6,12.5,11.8,73.1,16.4,5.4,2.0,0.0,0.0,1017.9,1003.6,3.6,3.6,0.0,,0.0,10.7,0.3,,,,7.0,,
2020-07-19,20.9,26.1,15.4,14.5,72.4,17.3,6.3,1.9,0.0,0.0,1016.2,1001.9,0.0,0.0,0.0,,0.0,10.3,,,,,13.0,,
2020-07-20,19.5,27.5,13.9,12.7,79.9,17.9,5.3,1.5,0.0,0.0,1015.1,1000.9,2.8,2.8,0.0,,0.0,7.8,2.8,,,,8.0,,3.5
2020-07-21,19.2,24.5,13.9,13.6,66.4,14.1,3.1,1.9,0.0,0.0,1020.1,1005.8,0.0,0.0,0.0,,0.0,10.5,,,,,2.0,,
2020-07-22,17.6,23.2,10.9,9.7,57.9,11.0,2.3,1.9,0.0,0.0,1020.8,1006.4,0.0,0.0,0.0,,0.0,12.0,,,,,11.0,,
2020-07-23,17.2,22.4,11.8,10.6,63.5,12.1,5.5,1.8,0.0,0.0,1016.9,1002.5,0.0,0.0,0.0,,0.0,7.3,,,,,10.0,,
2020-07-24,19.0,26.9,10.2,9.0,69.8,15.0,3.1,1.5,0.0,0.0,1011.6,997.3,0.2,0.2,0.0,,0.0,10.1,0.4,,,,10.0,,
2020-07-25,21.6,26.4,14.9,13.2,60.1,15.2,3.4,1.3,0.0,0.0,1012.6,998.5,0.0,0.0,0.0,,0.0,10.9,,,,,7.0,,
2020-07-26,20.7,27.9,15.2,13.2,74.6,17.7,5.1,2.6,0.0,0.0,1012.7,998.6,2.4,2.4,0.0,,0.0,6.0,1.0,,,,7.0,,
2020-07-27,21.4,27.1,14.2,13.5,64.4,15.5,4.5,1.6,0.0,0.0,1016.6,1002.4,0.0,0.0,0.0,,0.0,10.9,0.2,,,,7.0,,
2020-07-28,24.8,32.7,16.5,14.1,58.5,17.6,5.1,3.0,0.0,0.0,1010.4,996.4,3.1,0.1,3.0,,0.0,11.3,0.5,,,,8.0,,1.5
2020-07-29,21.5,27.6,16.6,15.9,58.1,14.0,3.8,2.3,0.0,0.0,1016.4,1002.2,0.0,0.0,0.0,,0.0,12.1,0.4,,,,2.0,,0.2
2020-07-30,20.1,26.9,12.2,10.7,53.5,11.9,3.5,2.0,0.0,0.0,1019.4,1005.1,0.0,0.0,0.0,,0.0,14.1,,,,,6.0,,
2020-07-31,20.2,26.7,14.7,13.0,51.3,11.4,4.1,2.0,0.0,0.0,1017.8,1003.5,0.0,0.0,0.0,,0.0,12.5,,,,,,,
2020-08-01,19.8,26.1,11.5,10.2,60.8,13.4,1.4,1.6,0.0,0.0,1017.0,1002.8,0.0,0.0,0.0,,0.0,14.4,,,,,11.0,,
2020-08-02,21.8,28.6,12.1,9.2,60.6,15.0,5.5,2.9,0.0,0.0,1012.7,998.6,2.0,0.0,2.0,,0.0,10.2,2.6,,,,8.0,,
2020-08-03,17.1,27.1,16.1,16.1,94.5,18.4,7.9,1.6,0.0,0.0,1010.0,995.7,28.0,24.9,3.1,,0.0,0.0,13.0,,,,,,
2020-08-04,15.8,17.2,14.8,14.8,93.0,16.6,7.9,2.4,0.0,0.0,1011.9,997.4,12.4,12.4,0.0,,0.0,0.0,11.3,,,,,,
2020-08-05,18.9,23.8,14.8,14.4,65.8,13.6,4.4,1.8,0.0,0.0,1020.0,1005.7,0.0,0.0,0.0,,0.0,10.5,,,,,1.0,,
2020-08-06,21.0,27.3,12.6,10.9,66.5,16.2,2.9,1.9,0.0,0.0,1022.0,1007.7,0.0,0.0,0.0,,0.0,11.8,,,,,9.0,,
2020-08-07,24.5,31.8,15.7,14.5,67.5,19.7,1.1,1.6,0.0,0.0,1021.7,1007.6,0.0,0.0,0.0,,0.0,13.2,,,,,14.0,,
2020-08-08,25.6,32.4,17.1,15.4,63.3,19.6,1.4,1.5,0.0,0.0,1020.6,1006.6,0.0,0.0,0.0,,0.0,13.2,,,,,12.0,,
2020-08-09,26.0,32.3,17.9,16.5,63.1,20.1,2.5,1.5,0.0,0.0,1018.0,1004.0,0.0,0.0,0.0,,0.0,12.4,,,,,11.0,,
2020-08-10,25.1,30.5,18.3,16.8,63.8,19.6,5.9,2.3,0.0,0.0,1017.1,1003.1,0.0,0.0,0.0,,0.0,8.7,,,,,8.0,,
2020-08-11,24.9,30.3,17.6,16.0,58.6,17.8,2.8,2.3,0.0,0.0,1018.6,1004.5,0.0,0.0,0.0,,0.0,13.3,,,,,5.0,,
2020-08-12,23.5,28.9,16.1,14.7,52.4,14.7,1.4,1.9,0.0,0.0,1019.3,1005.2,0.0,0.0,0.0,,0.0,13.2,,,,,,,
2020-08-13,23.3,31.2,15.8,13.9,56.9,15.8,2.4,2.1,0.0,0.0,1015.2,1001.1,0.0,0.0,0.0,,0.0,12.3,,,,,2.0,,
2020-08-14,23.1,29.9,15.8,13.9,70.9,19.5,5.6,2.0,0.0,0.0,1012.7,998.7,0.0,0.0,0.0,,0.0,6.2,,,,,13.0,,
2020-08-15,22.3,27.3,19.3,18.8,66.5,17.5,5.9,3.6,0.0,0.0,1014.3,1000.2,0.0,0.0,0.0,,0.0,4.5,1.0,,,,7.0,,
2020-08-16,22.2,28.3,13.3,10.3,56.4,14.3,1.8,2.8,0.0,0.0,1014.9,1000.8,0.0,0.0,0.0,,0.0,12.8,,,,,8.0,,
2020-08-17,22.7,29.1,16.1,13.6,65.3,17.3,2.0,2.0,0.0,0.0,1010.6,996.5,0.0,0.0,0.0,,0.0,12.4,0.2,,,,5.0,,0.4
2020-08-18,20.6,25.6,16.6,15.2,77.1,18.6,6.3,2.4,0.0,0.0,1008.7,994.6,2.4,0.0,2.4,,0.0,5.7,2.6,,,,,,
2020-08-19,19.5,23.5,17.6,17.3,85.0,19.2,6.4,1.8,0.0,0.0,1009.8,995.6,0.6,0.6,0.0,,0.0,2.7,4.6,,,,,,0.6
2020-08-20,21.1,28.1,12.7,11.2,69.8,16.6,3.4,1.5,0.0,0.0,1012.7,998.5,0.0,0.0,0.0,,0.0,13.4,,,,,5.0,,
2020-08-21,24.2,32.0,14.6,12.5,63.9,18.1,0.8,3.3,0.0,0.0,1014.1,1000.0,0.0,0.0,0.0,,0.0,13.6,,,,,9.0,,
2020-08-22,22.8,30.4,18.8,17.2,77.8,21.0,5.1,2.1,0.0,0.0,1014.4,1000.3,3.8,3.6,0.2,,0.0,6.7,2.6,,,,6.0,,0.7
2020-08-23,20.9,26.0,16.6,14.2,69.6,16.6,6.1,2.6,0.0,0.0,1014.7,1000.5,0.0,0.0,0.0,,0.0,7.6,0.8,,,,,,
2020-08-24,18.9,23.8,13.5,11.3,67.8,14.4,4.5,2.4,0.0,0.0,1015.0,1000.6,0.9,0.0,0.9,,0.0,9.3,0.5,,,,4.0,,
2020-08-25,18.6,24.1,13.6,12.2,62.8,12.9,3.8,2.5,0.0,0.0,1013.5,999.2,0.1,0.0,0.1,,0.0,10.0,,,,,4.0,,
2020-08-26,20.3,28.0,15.0,12.3,60.3,14.1,6.5,5.8,1.4,0.0,1007.0,992.8,0.5,0.5,0.0,,0.0,4.6,2.5,,,,1.5,,0.2
2020-08-27,18.0,21.9,16.6,16.1,60.1,12.3,6.5,6.9,2.0,0.0,1012.1,997.8,0.0,0.0,0.0,,0.0,3.3,,,,,2.0,,
2020-08-28,18.1,26.8,7.6,5.9,66.0,13.1,5.1,3.6,0.0,0.0,1008.2,994.0,8.5,0.0,8.5,,0.0,10.4,4.0,,,,7.0,,
2020-08-29,19.1,21.9,16.2,15.0,79.8,17.4,7.4,2.6,0.0,0.0,1006.6,992.4,7.5,0.0,7.5,,0.0,0.9,6.8,,,,,,
2020-08-30,17.0,19.3,16.1,15.9,93.3,18.0,8.0,2.1,0.0,0.0,1007.3,993.0,6.3,5.8,0.5,,0.0,0.0,11.2,,,,,,
2020-08-31,16.6,20.9,13.9,13.9,84.9,15.8,6.8,2.8,0.0,0.0,1012.1,997.7,4.2,4.2,0.0,,0.0,3.5,4.9,,,0.6,,,
2020-09-01,13.6,16.1,12.7,12.1,93.3,14.5,8.0,2.6,0.0,0.0,1014.7,1000.2,14.8,13.7,1.1,,0.0,0.0,16.2,,,,,,
2020-09-02,14.6,20.0,11.7,11.5,78.0,12.7,6.1,3.3,0.0,0.0,1016.1,1001.6,0.0,0.0,0.0,,0.0,8.4,4.5,,,,5.0,,
2020-09-03,15.3,22.1,9.0,7.3,72.8,12.2,6.1,2.3,0.0,0.0,1020.6,1006.0,0.0,0.0,0.0,,0.0,8.6,0.7,,,,9.0,,
2020-09-04,17.4,22.8,10.5,8.2,81.9,16.4,6.8,2.0,0.0,0.0,1021.5,1007.1,0.0,0.0,0.0,,0.0,1.9,2.0,,,,9.4,,
2020-09-05,19.1,26.8,13.7,12.0,82.6,17.8,6.4,2.1,0.0,0.0,1016.3,1002.0,7.8,7.7,0.1,,0.0,4.5,3.7,,,,9.0,,1.2
2020-09-06,15.7,20.0,12.0,10.3,78.0,13.7,6.1,1.6,0.0,0.0,1018.7,1004.2,0.0,0.0,0.0,,0.0,5.8,0.2,,,,6.0,,
2020-09-07,14.8,20.4,10.9,9.9,72.4,11.8,4.4,1.8,0.0,0.0,1023.0,1008.4,0.0,0.0,0.0,,0.0,7.3,,,,,15.0,,
2020-09-08,16.9,23.5,6.8,5.6,67.3,12.2,5.1,2.5,0.0,0.0,1025.6,1011.1,0.0,0.0,0.0,,0.0,10.5,,,,,10.0,,
2020-09-09,19.4,26.0,10.5,9.1,62.9,13.7,0.5,2.6,0.0,0.0,1021.2,1006.9,0.0,0.0,0.0,,0.0,12.4,,,,,13.0,,
2020-09-10,16.9,20.3,14.0,13.3,68.0,12.9,5.8,2.0,0.0,0.0,1019.6,1005.2,0.1,0.1,0.0,,0.0,8.9,2.2,,,,9.0,,
2020-09-11,14.9,22.7,6.3,4.9,72.9,11.8,1.0,1.5,0.0,0.0,1019.6,1005.0,0.0,0.0,0.0,,0.0,12.1,,,,0.6,10.1,,
2020-09-12,18.7,26.8,9.8,8.2,72.3,15.2,1.5,2.0,0.0,0.0,1019.5,1005.1,0.0,0.0,0.0,,0.0,11.4,,,,,15.0,,
2020-09-13,18.5,24.5,13.6,11.5,74.1,15.4,6.0,1.6,0.0,0.0,1025.7,1011.2,0.0,0.0,0.0,,0.0,11.0,,,,0.5,15.6,,
2020-09-14,19.7,28.3,11.0,9.4,76.4,17.0,3.1,1.3,0.0,0.0,1028.4,1013.9,0.0,0.0,0.0,,0.0,11.4,,,,5.3,4.0,,
2020-09-15,21.1,29.3,14.2,10.6,74.8,18.0,3.0,3.0,0.0,0.0,1023.9,1009.6,0.0,0.0,0.0,,0.0,11.6,,,,0.6,9.1,,
2020-09-16,22.3,29.9,15.1,12.2,69.8,18.0,2.9,2.9,0.0,0.0,1016.9,1002.7,0.0,0.0,0.0,,0.0,10.4,,,,,14.0,,
2020-09-17,16.2,23.7,14.0,9.7,64.9,12.0,3.3,2.6,0.0,0.0,1024.2,1009.6,0.0,0.0,0.0,,0.0,7.6,,,,,10.0,,
2020-09-18,11.2,19.0,5.1,3.9,67.8,8.5,2.9,1.1,0.0,0.0,1029.4,1014.5,0.0,0.0,0.0,,0.0,12.0,,,,,12.0,,
2020-09-19,12.8,20.5,3.0,1.8,68.1,9.5,5.8,1.8,0.0,0.0,1024.5,1009.7,0.0,0.0,0.0,,0.0,10.7,,,,,12.0,,
2020-09-20,14.8,21.8,8.3,5.9,65.4,10.7,3.4,2.3,0.0,0.0,1020.2,1005.6,0.0,0.0,0.0,,0.0,11.1,,,,,12.0,,
2020-09-21,15.6,24.3,6.6,4.1,70.6,12.0,0.1,2.1,0.0,0.0,1018.6,1004.1,0.0,0.0,0.0,,0.0,11.3,,,,,13.0,,
2020-09-22,18.1,26.7,10.4,7.7,66.6,13.0,1.0,4.0,0.0,0.0,1013.5,999.2,0.0,0.0,0.0,,0.0,11.3,,,,,12.0,,
2020-09-23,18.7,26.0,12.7,10.6,68.1,14.4,5.9,3.4,0.0,0.0,1007.4,993.2,0.0,0.0,0.0,,0.0,10.3,,,,,10.0,,
2020-09-24,18.8,25.7,11.8,10.0,72.6,15.1,4.0,2.4,0.0,0.0,1006.4,992.2,0.0,0.0,0.0,,0.0,9.1,,,,0.4,5.3,,
2020-09-25,14.6,19.5,12.8,10.2,91.9,15.2,6.0,3.1,0.0,0.0,998.8,984.5,23.9,19.7,4.2,,0.0,0.1,7.5,,,1.7,8.3,,
2020-09-26,12.1,13.8,10.0,9.1,89.4,12.7,7.5,3.6,0.0,0.0,993.8,979.5,27.9,27.9,0.0,,0.0,1.2,11.3,,,,,,
2020-09-27,10.3,13.6,7.8,7.5,79.1,9.8,6.1,2.5,0.0,0.0,1005.6,991.0,0.0,0.0,0.0,,0.0,1.0,,,,,3.0,,
2020-09-28,9.4,12.9,4.0,1.8,90.8,10.7,5.8,1.6,0.0,0.0,1013.0,998.2,17.0,4.0,13.0,,0.0,0.6,9.6,,,0.7,3.1,,
2020-09-29,12.8,14.1,11.2,11.0,93.9,13.8,8.0,1.6,0.0,0.0,1013.7,999.1,0.8,0.7,0.1,,0.0,0.0,9.4,,,,,,
2020-09-30,14.1,17.0,12.6,12.4,88.3,14.1,7.5,2.0,0.0,0.0,1014.0,999.5,0.8,0.0,0.0,,0.0,2.3,2.2,,,,2.8,,
2020-10-01,13.0,14.1,12.2,12.1,95.4,14.3,8.0,1.3,0.0,0.0,1006.9,992.4,1.3,0.2,1.1,,0.0,0.0,13.6,,,,,,
2020-10-02,14.6,18.0,12.6,12.5,88.1,14.5,6.9,3.8,0.0,0.0,1003.3,988.9,0.8,0.8,0.0,,0.0,4.0,3.4,,,,,,
2020-10-03,18.9,24.3,12.8,10.8,71.5,15.4,5.6,5.5,0.7,0.0,997.2,983.2,0.1,0.0,0.1,,0.0,9.9,,,,,,,
2020-10-04,16.0,21.4,12.6,9.7,82.5,14.9,5.0,3.4,0.0,0.0,1000.4,986.2,0.7,0.7,0.0,,0.0,5.0,2.6,,,,,,
2020-10-05,13.5,19.6,9.1,7.5,84.3,12.9,6.8,3.5,0.0,0.0,1006.0,991.6,2.6,2.6,0.0,,0.0,2.3,4.7,,,,,,
2020-10-06,13.1,17.2,8.0,5.8,75.5,11.3,6.0,3.8,0.0,0.0,1008.0,993.5,0.4,0.0,0.4,,0.0,4.0,1.5,,,,3.8,,
2020-10-07,13.2,17.6,10.6,8.1,78.1,11.7,6.4,2.6,0.0,0.0,1010.1,995.6,0.0,0.0,0.0,,0.0,3.7,0.4,,,,7.0,,
2020-10-08,12.6,16.8,7.1,4.8,76.6,11.0,5.9,2.8,0.0,0.0,1019.0,1004.4,0.0,0.0,0.0,,0.0,4.6,,,,,9.0,,
2020-10-09,14.2,16.1,12.0,10.7,82.3,13.2,7.1,2.5,0.0,0.0,1018.7,1004.1,0.0,0.0,0.0,,0.0,0.0,1.5,,,,,,
2020-10-10,12.8,17.0,11.0,9.1,89.9,13.3,7.4,1.6,0.0,0.0,1018.0,1003.3,4.3,4.2,0.1,,0.0,1.2,8.1,,,,,,
2020-10-11,9.5,13.9,5.3,4.2,79.5,9.2,6.1,1.0,0.0,0.0,1019.5,1004.7,5.4,0.0,5.4,,0.0,5.6,2.4,,,0.9,,,
2020-10-12,8.2,10.3,7.1,7.0,88.1,9.5,7.5,1.3,0.0,0.0,1017.9,1003.1,2.2,2.2,0.0,,0.0,1.9,10.1,,,,,,
2020-10-13,7.2,8.3,5.7,5.4,92.4,9.4,7.9,3.0,0.0,0.0,1011.2,996.3,48.9,10.2,38.7,,0.0,0.0,11.1,,,1.8,,,
2020-10-14,8.7,10.1,7.7,7.1,93.0,10.4,8.0,2.8,0.0,0.0,1000.7,986.1,5.6,4.7,0.9,,0.0,0.0,13.8,,,,,,
2020-10-15,9.0,10.9,7.4,6.1,91.8,10.5,7.4,1.4,0.0,0.0,1012.9,998.1,0.2,0.2,0.0,,0.0,1.0,1.0,,,,,,
2020-10-16,8.6,10.6,7.1,5.2,89.3,9.9,6.9,1.8,0.0,0.0,1016.3,1001.4,0.9,0.8,0.1,,0.0,1.3,6.2,,,,,,
2020-10-17,6.9,8.2,6.1,6.2,90.4,9.0,8.0,1.8,0.0,0.0,1016.8,1001.8,2.0,1.8,0.2,,0.0,0.0,10.5,,,,,,
2020-10-18,8.8,11.6,5.6,4.9,81.4,9.1,7.3,4.8,0.0,0.0,1017.8,1002.9,0.5,0.0,0.5,,0.0,0.3,2.2,,,,,,
2020-10-19,9.1,11.4,7.6,7.0,84.9,9.8,7.1,2.3,0.0,0.0,1023.2,1008.2,1.3,1.3,0.0,,0.0,2.2,0.8,,,,,,
2020-10-20,9.5,14.7,2.9,1.0,74.6,8.7,6.5,4.1,0.0,0.0,1020.3,1005.5,0.0,0.0,0.0,,0.0,7.7,,,,,9.0,,
2020-10-21,11.3,15.1,8.8,7.1,76.1,10.2,7.1,1.9,0.0,0.0,1013.7,999.0,0.0,0.0,0.0,,0.0,1.2,,,,,15.0,,
2020-10-22,15.2,19.4,9.0,6.3,69.0,11.9,6.4,4.5,0.0,0.0,1015.4,1000.9,0.0,0.0,0.0,,0.0,3.3,,,,,13.0,,
2020-10-23,14.1,17.1,10.3,8.6,81.6,13.1,7.5,2.9,0.0,0.0,1013.7,999.2,2.1,0.1,2.0,,0.0,0.8,8.7,,,,0.4,,
2020-10-24,14.0,17.8,10.5,8.0,86.3,13.7,5.9,2.5,0.0,0.0,1014.6,1000.1,0.0,0.0,0.0,,0.0,4.8,1.8,,,,8.0,,
2020-10-25,10.4,15.7,4.8,3.0,89.6,11.3,3.6,3.6,0.0,0.0,1012.7,998.0,0.0,0.0,0.0,,0.0,9.3,,,,10.5,3.6,,
2020-10-26,11.0,16.4,3.9,2.7,85.9,11.2,5.4,2.5,0.0,0.0,1006.1,991.5,0.0,0.0,0.0,,0.0,4.9,0.8,,,2.7,5.0,,
2020-10-27,9.5,13.6,8.7,6.1,88.0,10.5,6.6,1.9,0.0,0.0,1011.7,997.0,0.0,0.0,0.0,,0.0,0.0,5.9,,,,9.7,,
2020-10-28,9.6,15.7,3.3,1.4,75.6,8.8,4.1,2.9,0.0,0.0,1014.1,999.3,0.0,0.0,0.0,,0.0,5.4,,,,,12.0,,
2020-10-29,10.4,13.8,6.9,5.2,77.6,9.8,6.8,4.5,0.0,0.0,1015.0,1000.3,0.2,0.2,0.0,,0.0,1.1,2.6,,,,11.1,,
2020-10-30,9.6,12.7,4.3,1.2,89.4,10.9,7.4,3.4,0.0,0.0,1017.9,1003.1,11.6,7.9,3.7,,0.0,0.3,15.3,,,,5.3,,
2020-10-31,10.6,13.5,9.6,9.5,92.9,11.9,7.1,2.8,0.0,0.0,1022.2,1007.4,0.3,0.3,0.0,,0.0,0.2,7.1,,,,5.0,,
2020-11-01,9.4,14.6,5.3,4.3,94.4,11.2,7.4,2.9,0.0,0.0,1018.6,1003.7,3.7,3.6,0.1,,0.0,1.4,3.5,,,2.5,5.5,,
2020-11-02,14.4,16.5,8.4,6.1,91.0,14.9,7.5,2.4,0.0,0.0,1014.5,1000.0,1.0,1.0,0.0,,0.0,0.0,4.7,,,,,,
2020-11-03,13.7,17.3,10.1,8.4,83.8,13.1,5.9,1.8,0.0,0.0,1021.0,1006.4,9.2,0.0,9.2,,0.0,0.2,2.8,,,,4.3,,
2020-11-04,9.6,11.8,7.1,4.4,86.4,10.3,7.0,2.0,0.0,0.0,1029.4,1014.4,0.1,0.1,0.0,,0.0,2.8,6.9,,,,6.0,,
